"##Downloaded July 9, 2015 from http://hgdownload.soe.ucsc.edu/goldenPath/hg19/database/ "								
#Name	Transcript	Chromosome	Transcription_Start	Transcription_End	Alpha	Beta	Gamma	Delta
AGER	NM_001206934	chr6	32148744	32152099	1000	1000	1677	1677
AGER	NM_001206966	chr6	32148744	32152099	1000	1000	1677	1677
AGER	NM_001206936	chr6	32148744	32152099	1000	1000	1677	1677
AGER	NM_001136	chr6	32148744	32152099	1000	1000	1677	1677
AGER	NM_001206932	chr6	32148744	32152099	1000	1000	1677	1677
AGER	NM_001206929	chr6	32148744	32152099	1000	1000	1677	1677
AGER	NM_001206940	chr6	32148744	32152099	1000	1000	1677	1677
AGER	NM_172197	chr6	32148744	32152099	1000	1000	1677	1677
PBX2	NM_002586	chr6	32152509	32157963	1000	1000	2727	2726
GPSM3	NM_022107	chr6	32158542	32163300	1000	1000	2379	2378
GPSM3	NM_001276501	chr6	32158542	32160692	1000	1000	1075	1074
NOTCH4	NM_004557	chr6	32162619	32191844	1000	1000	14612	14612
C6orf10	NM_001286474	chr6	32260474	32339689	1000	1000	39607	39607
C6orf10	NM_006781	chr6	32260474	32339689	1000	1000	39607	39607
C6orf10	NM_001286475	chr6	32260474	32339689	1000	1000	39607	39607
HCG23	NR_044996	chr6	32358286	32361468	1000	1000	1591	1590
BTNL2	NM_001304561	chr6	32361115	32374907	1000	1000	6896	6895
HLA-DRA	NM_019111	chr6	32407618	32412826	1000	1000	2604	2603
HLA-DRB5	NM_002125	chr6	32485153	32498006	1000	1000	6426	6426
HLA-DRB6	NR_001298	chr6	32520489	32527779	1000	1000	3645	3644
HLA-DRB1	NM_001243965	chr6	32546546	32557613	1000	1000	5533	5533
HLA-DRB1	NM_002124	chr6	32546546	32557613	1000	1000	5533	5533
HLA-DQA1	NM_002122	chr6	32605182	32611429	1000	1000	3123	3123
HLA-DQB1	NM_002123	chr6	32627240	32634466	1000	1000	3613	3612
HLA-DQB1	NM_001243961	chr6	32627240	32634466	1000	1000	3613	3612
HLA-DQA2	NM_020056	chr6	32709162	32714664	1000	1000	2751	2750
MIR3135B	NR_039668	chr6	32717688	32717756	1000	1000	34	33
HLA-DQB2	NM_001300790	chr6	32723874	32731330	1000	1000	3728	3727
HLA-DQB2	NM_001198858	chr6	32723874	32731330	1000	1000	3728	3727
HLA-DOB	NM_002120	chr6	32780539	32784825	1000	1000	2143	2142
TAP2	NM_018833	chr6	32789609	32806547	1000	1000	8469	8468
TAP2	NM_001290043	chr6	32793186	32806600	1000	1000	6707	6706
TAP2	NM_000544	chr6	32793186	32806547	1000	1000	6680	6680
PSMB8	NM_148919	chr6	32808493	32811816	1000	1000	1661	1661
PSMB8	NM_004159	chr6	32808493	32812712	1000	1000	2109	2109
PSMB8-AS1	NR_037176	chr6	32811862	32814277	1000	1000	1207	1207
PSMB8-AS1	NR_037175	chr6	32811862	32814277	1000	1000	1207	1207
PSMB8-AS1	NR_037174	chr6	32811862	32814277	1000	1000	1207	1207
PSMB8-AS1	NR_037173	chr6	32811862	32814277	1000	1000	1207	1207
TAP1	NM_000593	chr6	32812985	32821748	1000	1000	4381	4381
TAP1	NM_001292022	chr6	32812985	32820564	1000	1000	3789	3789
PSMB9	NM_002800	chr6	32821937	32827628	1000	1000	2845	2845
LOC100294145	NR_037177	chr6	32861952	32871535	1000	1000	4791	4791
LOC100294145	NR_037178	chr6	32861952	32871535	1000	1000	4791	4791
HLA-DMB	NM_002118	chr6	32902405	32908847	1000	1000	3221	3220
HLA-DMA	NM_006120	chr6	32916390	32920899	1000	1000	2254	2254
BRD2	NM_005104	chr6	32936436	32949282	1000	1000	6423	6422
BRD2	NM_001113182	chr6	32938664	32949282	1000	1000	5309	5308
BRD2	NM_001291986	chr6	32938664	32949282	1000	1000	5309	5308
BRD2	NM_001199455	chr6	32939371	32949282	1000	1000	4955	4955
BRD2	NM_001199456	chr6	32940860	32949282	1000	1000	4211	4210
HLA-DOA	NM_002119	chr6	32971959	32977389	1000	1000	2715	2714
HLA-DPA1	NM_033554	chr6	33032345	33041454	1000	1000	4554	4554
HLA-DPA1	NM_001242525	chr6	33032345	33048555	1000	1000	8105	8104
HLA-DPA1	NM_001242524	chr6	33032345	33048555	1000	1000	8105	8104
HLA-DPB1	NM_002121	chr6	33043702	33057473	1000	1000	6885	6885
HLA-DPB2	NR_001435	chr6	33080292	33096890	1000	1000	8299	8298
COL11A2	NM_080680	chr6	33130468	33160245	1000	1000	14888	14888
COL11A2	NM_080679	chr6	33130468	33160245	1000	1000	14888	14888
COL11A2	NM_080681	chr6	33130468	33160245	1000	1000	14888	14888
COL11A2	NM_001163771	chr6	33154221	33160245	1000	1000	3012	3011
RXRB	NM_021976	chr6	33161361	33168473	1000	1000	3556	3555
RXRB	NM_001270401	chr6	33161361	33168473	1000	1000	3556	3555
RXRB	NM_001291989	chr6	33161361	33168630	1000	1000	3634	3634
SLC39A7	NM_001077516	chr6	33168602	33172214	1000	1000	1806	1805
SLC39A7	NM_006979	chr6	33168602	33172214	1000	1000	1806	1805
SLC39A7	NM_001288777	chr6	33168602	33172214	1000	1000	1806	1805
HSD17B8	NM_014234	chr6	33172413	33174608	1000	1000	1097	1097
MIR219A1	NR_029633	chr6	33175611	33175721	1000	1000	55	54
RING1	NM_002931	chr6	33176285	33180499	1000	1000	2107	2106
HCG25	NR_044997	chr6	33217312	33222667	1000	1000	2677	2677
VPS52	NM_022553	chr6	33218048	33239742	1000	1000	10847	10846
VPS52	NM_001289176	chr6	33218048	33239742	1000	1000	10847	10846
VPS52	NM_001289175	chr6	33218048	33239742	1000	1000	10847	10846
VPS52	NM_001289174	chr6	33218048	33239742	1000	1000	10847	10846
RPS18	NM_022551	chr6	33239851	33244281	1000	1000	2215	2214
B3GALT4	NM_003782	chr6	33244916	33246602	1000	1000	843	842
WDR46	NM_005452	chr6	33246879	33257304	1000	1000	5212	5212
WDR46	NM_001164267	chr6	33246879	33257304	1000	1000	5212	5212
MIR6873	NR_106933	chr6	33255003	33255066	1000	1000	31	31
PFDN6	NM_001265595	chr6	33257373	33258711	1000	1000	669	668
PFDN6	NM_001265596	chr6	33257373	33258711	1000	1000	669	668
PFDN6	NM_014260	chr6	33257373	33258711	1000	1000	669	668
PFDN6	NM_001185181	chr6	33257411	33258711	1000	1000	650	649
MIR6834	NR_106892	chr6	33258021	33258102	1000	1000	40	40
RGL2	NM_004761	chr6	33259430	33267165	1000	1000	3867	3867
RGL2	NM_001243738	chr6	33259430	33267165	1000	1000	3867	3867
TAPBP	NM_003190	chr6	33267471	33282164	1000	1000	7346	7346
TAPBP	NM_172209	chr6	33267471	33282164	1000	1000	7346	7346
TAPBP	NM_172208	chr6	33271409	33282164	1000	1000	5377	5377
ZBTB22	NM_001145338	chr6	33282181	33285719	1000	1000	1769	1768
ZBTB22	NM_005453	chr6	33282181	33285512	1000	1000	1665	1665
MIR1234	NR_031600	chr6	33285441	33285461	1000	1000	10	9
DAXX	NM_001350	chr6	33286334	33290793	1000	1000	2229	2229
DAXX	NM_001141969	chr6	33286334	33290793	1000	1000	2229	2229
DAXX	NM_001141970	chr6	33286334	33290793	1000	1000	2229	2229
DAXX	NM_001254717	chr6	33286334	33290793	1000	1000	2229	2229
KIFC1	NM_002263	chr6	33359312	33377699	1000	1000	9193	9193
PHF1	NM_002636	chr6	33378772	33384230	1000	1000	2729	2728
PHF1	NM_024165	chr6	33378772	33384230	1000	1000	2729	2728
PHF1	NR_027692	chr6	33378772	33384230	1000	1000	2729	2728
CUTA	NM_001014838	chr6	33384318	33386065	1000	1000	873	873
CUTA	NM_001014837	chr6	33384318	33386065	1000	1000	873	873
CUTA	NM_001014433	chr6	33384318	33386065	1000	1000	873	873
CUTA	NM_001014840	chr6	33384318	33386065	1000	1000	873	873
CUTA	NM_015921	chr6	33384318	33386065	1000	1000	873	873
SYNGAP1	NM_006772	chr6	33387846	33421466	1000	1000	16810	16809
MIR5004	NR_049800	chr6	33406107	33406214	1000	1000	53	53
ZBTB9	NM_152735	chr6	33422355	33425320	1000	1000	1482	1482
BAK1	NM_001188	chr6	33540322	33548070	1000	1000	3874	3873
GGNBP1	NR_028361	chr6	33551475	33556803	1000	1000	2664	2663
LINC00336	NR_027908	chr6	33553882	33561115	1000	1000	3616	3616
ITPR3	NM_002224	chr6	33589155	33664348	1000	1000	37596	37596
UQCC2	NM_032340	chr6	33664537	33679528	1000	1000	7495	7495
MIR3934	NR_037498	chr6	33665904	33666011	1000	1000	53	53
IP6K3	NM_054111	chr6	33689442	33714762	1000	1000	12660	12659
IP6K3	NM_001142883	chr6	33689442	33714762	1000	1000	12660	12659
LEMD2	NM_181336	chr6	33738989	33756906	1000	1000	8958	8958
LEMD2	NM_001143944	chr6	33738989	33754719	1000	1000	7865	7864
MLN	NM_002418	chr6	33762448	33771793	1000	1000	4672	4672
MLN	NM_001184698	chr6	33762448	33771793	1000	1000	4672	4672
MLN	NM_001040109	chr6	33762448	33771793	1000	1000	4672	4672
LINC01016	NR_038989	chr6	33857287	33864684	1000	1000	3698	3698
MIR7159	NR_106982	chr6	33866911	33866977	1000	1000	33	32
MIR1275	NR_031681	chr6	33967748	33967828	1000	1000	40	39
GRM4	NM_001256813	chr6	33986419	34073759	1000	1000	43670	43669
GRM4	NM_001256812	chr6	33986419	34078540	1000	1000	46060	46060
GRM4	NM_001256811	chr6	33986419	34113914	1000	1000	63747	63747
GRM4	NM_001256809	chr6	33986419	34123399	1000	1000	68490	68489
GRM4	NM_000841	chr6	33986419	34113914	1000	1000	63747	63747
GRM4	NM_001282847	chr6	33986419	34113914	1000	1000	63747	63747
HMGA1	NM_002131	chr6	34204576	34214008	1000	1000	4716	4715
HMGA1	NM_145903	chr6	34204576	34214008	1000	1000	4716	4715
HMGA1	NM_145899	chr6	34204576	34214008	1000	1000	4716	4715
HMGA1	NM_145902	chr6	34204649	34214008	1000	1000	4679	4679
HMGA1	NM_145901	chr6	34204649	34214008	1000	1000	4679	4679
HMGA1	NM_145905	chr6	34206567	34214008	1000	1000	3720	3720
MIR6835	NR_106893	chr6	34208449	34208513	1000	1000	32	31
C6orf1	NM_178508	chr6	34214156	34216885	1000	1000	1364	1364
C6orf1	NM_001287398	chr6	34214156	34216885	1000	1000	1364	1364
C6orf1	NM_001287397	chr6	34214156	34216885	1000	1000	1364	1364
C6orf1	NM_001287396	chr6	34214156	34216885	1000	1000	1364	1364
C6orf1	NM_001008704	chr6	34214156	34216885	1000	1000	1364	1364
C6orf1	NM_001008703	chr6	34214156	34216885	1000	1000	1364	1364
RPS10-NUDT3	NM_001202470	chr6	34254972	34393902	1000	1000	69465	69464
NUDT3	NM_006703	chr6	34254972	34360457	1000	1000	52742	52742
RPS10	NM_001014	chr6	34385230	34393902	1000	1000	4336	4335
RPS10	NM_001204091	chr6	34385230	34393902	1000	1000	4336	4335
RPS10	NM_001203245	chr6	34385230	34393818	1000	1000	4294	4293
PACSIN1	NM_020804	chr6	34433837	34503000	1000	1000	34581	34581
PACSIN1	NM_001199583	chr6	34482648	34503000	1000	1000	10176	10175
SPDEF	NM_012391	chr6	34505578	34524110	1000	1000	9266	9265
SPDEF	NM_001252294	chr6	34505578	34524110	1000	1000	9266	9265
C6orf106	NM_022758	chr6	34555056	34664627	1000	1000	54785	54785
C6orf106	NM_024294	chr6	34555056	34664627	1000	1000	54785	54785
SNRPC	NM_003093	chr6	34724870	34741634	1000	1000	8382	8381
SNRPC	NR_029472	chr6	34724870	34741634	1000	1000	8382	8381
UHRF1BP1	NM_017754	chr6	34759793	34845291	1000	1000	42749	42748
TAF11	NM_001270488	chr6	34845554	34855848	1000	1000	5147	5146
TAF11	NM_005643	chr6	34845554	34855848	1000	1000	5147	5146
ANKS1A	NM_015245	chr6	34857037	35059190	1000	1000	101076	101076
TCP11	NM_001093728	chr6	35085848	35109187	1000	1000	11669	11669
TCP11	NM_001261821	chr6	35085848	35109187	1000	1000	11669	11669
TCP11	NM_001261820	chr6	35085848	35109187	1000	1000	11669	11669
TCP11	NM_001261819	chr6	35085848	35109187	1000	1000	11669	11669
TCP11	NM_001261818	chr6	35085848	35109187	1000	1000	11669	11669
TCP11	NM_001261817	chr6	35085848	35109187	1000	1000	11669	11669
TCP11	NM_018679	chr6	35085848	35109187	1000	1000	11669	11669
SCUBE3	NM_152753	chr6	35181838	35220856	1000	1000	19509	19508
SCUBE3	NM_001303136	chr6	35181838	35220856	1000	1000	19509	19508
ZNF76	NM_003427	chr6	35227490	35263764	1000	1000	18137	18136
ZNF76	NM_001292032	chr6	35227490	35263764	1000	1000	18137	18136
DEF6	NM_022047	chr6	35265594	35289548	1000	1000	11977	11976
PPARD	NM_001171819	chr6	35310334	35395968	1000	1000	42817	42816
PPARD	NM_177435	chr6	35310334	35393173	1000	1000	41419	41419
PPARD	NM_001171818	chr6	35310334	35395968	1000	1000	42817	42816
PPARD	NM_006238	chr6	35310334	35395968	1000	1000	42817	42816
PPARD	NM_001171820	chr6	35310334	35395968	1000	1000	42817	42816
FANCE	NM_021922	chr6	35420137	35434881	1000	1000	7372	7371
RPL10A	NM_007104	chr6	35436177	35438558	1000	1000	1190	1190
MIR7111	NR_106961	chr6	35438284	35438356	1000	1000	36	35
TEAD3	NM_003214	chr6	35441373	35464861	1000	1000	11744	11743
TULP1	NM_003322	chr6	35465650	35480679	1000	1000	7514	7514
TULP1	NM_001289395	chr6	35465650	35480679	1000	1000	7514	7514
FKBP5	NM_001145775	chr6	35541361	35696360	1000	1000	77499	77499
FKBP5	NM_001145776	chr6	35541361	35656692	1000	1000	57665	57665
FKBP5	NM_004117	chr6	35541361	35656719	1000	1000	57679	57678
FKBP5	NM_001145777	chr6	35548333	35656719	1000	1000	54193	54192
MIR5690	NR_049873	chr6	35632493	35632566	1000	1000	36	36
LOC285847	NR_027117	chr6	35694538	35704724	1000	1000	5093	5092
ARMC12	NM_001286576	chr6	35704808	35716690	1000	1000	5941	5940
ARMC12	NM_001286574	chr6	35704808	35716690	1000	1000	5941	5940
ARMC12	NM_145028	chr6	35704808	35716690	1000	1000	5941	5940
CLPSL2	NM_001286550	chr6	35744370	35747329	1000	1000	1479	1479
CLPSL2	NR_104469	chr6	35744370	35747329	1000	1000	1479	1479
CLPSL2	NR_104467	chr6	35744370	35747329	1000	1000	1479	1479
CLPSL2	NM_207409	chr6	35744370	35747329	1000	1000	1479	1479
CLPSL1	NM_001010886	chr6	35748830	35755841	1000	1000	3505	3505
CLPS	NM_001252598	chr6	35762758	35765121	1000	1000	1181	1181
CLPS	NM_001832	chr6	35762758	35765121	1000	1000	1181	1181
CLPS	NM_001252597	chr6	35762758	35765121	1000	1000	1181	1181
LHFPL5	NM_182548	chr6	35773070	35791852	1000	1000	9391	9390
SRPK1	NR_034069	chr6	35800810	35888957	1000	1000	44073	44073
SRPK1	NM_003137	chr6	35800810	35888957	1000	1000	44073	44073
SLC26A8	NM_001193476	chr6	35911290	35992305	1000	1000	40507	40507
SLC26A8	NM_052961	chr6	35911290	35992413	1000	1000	40561	40561
SLC26A8	NM_138718	chr6	35911290	35992277	1000	1000	40493	40493
MAPK14	NM_001315	chr6	35995453	36079013	1000	1000	41780	41779
MAPK14	NM_139014	chr6	35995453	36079013	1000	1000	41780	41779
MAPK14	NM_139013	chr6	35995453	36070535	1000	1000	37541	37540
MAPK14	NM_139012	chr6	35995453	36079013	1000	1000	41780	41779
MAPK13	NM_002754	chr6	36098260	36112301	1000	1000	7020	7020
MAPK13	NR_072996	chr6	36098260	36112301	1000	1000	7020	7020
BRPF3	NM_015695	chr6	36164549	36200567	1000	1000	18009	18008
PNPLA1	NM_173676	chr6	36210944	36276372	1000	1000	32714	32713
PNPLA1	NM_001145716	chr6	36210944	36276372	1000	1000	32714	32713
PNPLA1	NM_001145717	chr6	36238236	36276372	1000	1000	19068	19067
C6orf222	NM_001010903	chr6	36283534	36304662	1000	1000	10564	10563
ETV7	NM_001207035	chr6	36321997	36355577	1000	1000	16790	16789
ETV7	NM_001207039	chr6	36321997	36355577	1000	1000	16790	16789
ETV7	NM_001207036	chr6	36333970	36355577	1000	1000	10803	10803
ETV7	NM_001207037	chr6	36333970	36355577	1000	1000	10803	10803
ETV7	NM_001207041	chr6	36333970	36355577	1000	1000	10803	10803
ETV7	NM_001207040	chr6	36333970	36355577	1000	1000	10803	10803
ETV7	NM_001207038	chr6	36333970	36355568	1000	1000	10799	10798
ETV7	NM_016135	chr6	36333970	36355577	1000	1000	10803	10803
PXT1	NM_152990	chr6	36358328	36410666	1000	1000	26169	26168
KCTD20	NM_001286579	chr6	36410543	36458920	1000	1000	24188	24188
KCTD20	NM_001286580	chr6	36410543	36458920	1000	1000	24188	24188
KCTD20	NR_104481	chr6	36410543	36458920	1000	1000	24188	24188
KCTD20	NR_104480	chr6	36410543	36458920	1000	1000	24188	24188
KCTD20	NM_173562	chr6	36410543	36458920	1000	1000	24188	24188
STK38	NM_001305102	chr6	36461659	36515293	1000	1000	26817	26816
STK38	NM_007271	chr6	36461659	36515293	1000	1000	26817	26816
SRSF3	NM_003017	chr6	36562089	36572244	1000	1000	5077	5077
SRSF3	NR_036610	chr6	36562089	36572244	1000	1000	5077	5077
MIR3925	NR_037491	chr6	36590212	36590289	1000	1000	38	38
PANDAR	NR_109836	chr6	36641397	36642903	1000	1000	753	752
CDKN1A	NM_001220777	chr6	36644236	36655116	1000	1000	5440	5439
CDKN1A	NM_078467	chr6	36644266	36655116	1000	1000	5425	5424
CDKN1A	NM_001291549	chr6	36644313	36655116	1000	1000	5401	5401
CDKN1A	NM_000389	chr6	36646455	36655116	1000	1000	4330	4330
CDKN1A	NM_001220778	chr6	36646486	36655116	1000	1000	4315	4314
RAB44	NM_001257357	chr6	36665627	36700960	1000	1000	17666	17666
CPNE5	NM_020939	chr6	36708554	36807220	1000	1000	49333	49332
PPIL1	NM_016059	chr6	36822605	36842800	1000	1000	10097	10097
C6orf89	NM_001286636	chr6	36839645	36896740	1000	1000	28547	28547
C6orf89	NM_001286635	chr6	36853639	36896740	1000	1000	21550	21550
C6orf89	NM_152734	chr6	36853639	36896740	1000	1000	21550	21550
C6orf89	NM_001286637	chr6	36853639	36896740	1000	1000	21550	21550
PI16	NM_001199159	chr6	36916038	36932613	1000	1000	8287	8287
PI16	NM_153370	chr6	36922208	36932613	1000	1000	5202	5202
MTCH1	NM_001271641	chr6	36935910	36954327	1000	1000	9208	9208
MTCH1	NM_014341	chr6	36935910	36954327	1000	1000	9208	9208
MTCH1	NR_130739	chr6	36935910	36954327	1000	1000	9208	9208
FGD2	NM_173558	chr6	36973422	36996845	1000	1000	11711	11711
PIM1	NM_002648	chr6	37137921	37143204	1000	1000	2641	2641
PIM1	NM_001243186	chr6	37137921	37143204	1000	1000	2641	2641
TMEM217	NM_001286401	chr6	37179953	37225931	1000	1000	22989	22988
TMEM217	NM_145316	chr6	37179953	37225413	1000	1000	22730	22729
TMEM217	NR_104443	chr6	37179953	37225931	1000	1000	22989	22988
TMEM217	NR_104442	chr6	37179953	37225931	1000	1000	22989	22988
TMEM217	NM_001162900	chr6	37185417	37225931	1000	1000	20257	20256
TBC1D22B	NR_130108	chr6	37225479	37300746	1000	1000	37633	37633
TBC1D22B	NM_017772	chr6	37225479	37300746	1000	1000	37633	37633
RNF8	NR_046399	chr6	37321747	37362514	1000	1000	20383	20383
RNF8	NM_003958	chr6	37321747	37362514	1000	1000	20383	20383
RNF8	NM_183078	chr6	37321747	37362514	1000	1000	20383	20383
CMTR1	NM_015050	chr6	37400906	37449284	1000	1000	24189	24188
CCDC167	NM_138493	chr6	37450696	37467700	1000	1000	8502	8501
LOC100505530	NR_126057	chr6	37475123	37504056	1000	1000	14466	14466
MIR4462	NR_039669	chr6	37523140	37523198	1000	1000	29	28
MDGA1	NM_153487	chr6	37600283	37665766	1000	1000	32741	32741
ZFAND3	NM_021943	chr6	37787306	38122399	1000	1000	167546	167546
BTBD9	NM_052893	chr6	38136226	38607924	1000	1000	235849	235848
BTBD9	NM_001099272	chr6	38136226	38607924	1000	1000	235849	235848
BTBD9	NM_152733	chr6	38136226	38563843	1000	1000	213808	213808
BTBD9	NM_001172418	chr6	38136226	38563843	1000	1000	213808	213808
GLO1	NM_006708	chr6	38643701	38670952	1000	1000	13625	13625
DNAH8	NM_001206927	chr6	38683116	38998574	1000	1000	191084	122874
LOC100131047	NR_038401	chr6	38874270	38920883	20	700	1380	30043
GLP1R	NM_002062	chr6	39016556	39055520	1000	1000	19482	19481
SAYSD1	NM_001304793	chr6	39071838	39082962	1000	1000	5562	5561
SAYSD1	NM_018322	chr6	39071838	39082962	1000	1000	5562	5561
KCNK5	NM_003740	chr6	39156746	39197251	1000	1000	20252	20252
KCNK17	NM_031460	chr6	39266776	39282236	1000	1000	7730	7729
KCNK17	NM_001135111	chr6	39266776	39282237	1000	1000	7730	7730
KCNK16	NM_032115	chr6	39282473	39290330	1000	1000	3928	3928
KCNK16	NM_001135107	chr6	39282473	39290330	1000	1000	3928	3928
KCNK16	NM_001135105	chr6	39282473	39290330	1000	1000	3928	3928
KCNK16	NM_001135106	chr6	39283946	39290330	1000	1000	3192	3191
KIF6	NM_001289021	chr6	39302875	39693181	1000	1000	195153	195152
KIF6	NM_001289020	chr6	39302875	39693181	1000	1000	195153	195152
KIF6	NM_001289024	chr6	39302875	39399150	1000	1000	48137	48137
KIF6	NM_145027	chr6	39302875	39693181	1000	1000	195153	195152
DAAM2	NM_001201427	chr6	39760158	39872653	1000	1000	56247	56247
DAAM2	NM_015345	chr6	39760772	39872653	1000	1000	55940	55940
LOC100505635	NR_125831	chr6	39856565	39865156	1000	1000	4295	4295
MOCS1	NM_005943	chr6	39872033	39895455	1000	1000	11711	11710
MOCS1	NM_001075098	chr6	39872033	39902290	1000	1000	15128	15128
MOCS1	NR_033233	chr6	39872033	39902290	1000	1000	15128	15128
LINC00951	NR_038887	chr6	40312083	40323745	1000	1000	5831	5830
TDRG1	NR_024015	chr6	40346162	40347631	1000	1000	734	734
LRFN2	NM_020737	chr6	40359372	40555203	1000	1000	97915	97915
LOC101929555	NR_110873	chr6	40846624	40991019	1000	1000	72197	72197
UNC5CL	NM_173561	chr6	40994639	41006938	1000	1000	6149	6149
TSPO2	NM_001010873	chr6	41010236	41012076	1000	1000	920	919
TSPO2	NM_001159726	chr6	41010456	41012076	1000	1000	810	809
APOBEC2	NM_006789	chr6	41020939	41032630	1000	1000	5845	5845
OARD1	NM_145063	chr6	41034530	41040188	1000	1000	2829	2828
NFYA	NM_002505	chr6	41040706	41070146	1000	1000	14720	14719
NFYA	NM_021705	chr6	41040706	41070146	1000	1000	14720	14719
ADCY10P1	NR_026938	chr6	41068772	41108573	1000	1000	19900	19900
TREML1	NM_001271808	chr6	41116998	41122087	1000	1000	2544	2544
TREML1	NM_001271807	chr6	41116998	41122087	1000	1000	2544	2544
TREML1	NM_178174	chr6	41116998	41122087	1000	1000	2544	2544
TREM2	NM_001271821	chr6	41126243	41130924	1000	1000	2340	2340
TREM2	NM_018965	chr6	41126243	41130924	1000	1000	2340	2340
TREML2	NM_024807	chr6	41157486	41168925	1000	1000	5719	5719
TREML3P	NR_027256	chr6	41176291	41185685	1000	1000	4697	4696
TREML4	NM_198153	chr6	41196061	41206120	1000	1000	5029	5029
TREML5P	NR_002794	chr6	41217114	41217327	1000	1000	106	106
TREM1	NM_018643	chr6	41242998	41254457	1000	1000	5729	5729
TREM1	NM_001242590	chr6	41242998	41254457	1000	1000	5729	5729
TREM1	NM_001242589	chr6	41247276	41254457	1000	1000	3590	3590
NCR2	NM_001199509	chr6	41303527	41318625	1000	1000	7549	7548
NCR2	NM_001199510	chr6	41303527	41318625	1000	1000	7549	7548
NCR2	NM_004828	chr6	41303527	41318625	1000	1000	7549	7548
LINC01276	NR_120347	chr6	41470181	41487590	1000	1000	8704	8704
FOXP4-AS1	NR_126415	chr6	41491632	41516359	1000	1000	12363	12363
FOXP4-AS1	NR_126417	chr6	41491632	41513981	1000	1000	11174	11174
FOXP4-AS1	NR_126416	chr6	41491632	41515283	1000	1000	11825	11825
FOXP4	NM_001012426	chr6	41514163	41570122	1000	1000	27979	27979
FOXP4	NM_138457	chr6	41514163	41570122	1000	1000	27979	27979
FOXP4	NM_001012427	chr6	41514163	41570122	1000	1000	27979	27979
MIR4641	NR_039784	chr6	41566460	41566526	1000	1000	33	32
MDFI	NM_001300804	chr6	41604914	41621982	1000	1000	8534	8533
MDFI	NM_001300806	chr6	41606194	41621982	1000	1000	7894	7893
MDFI	NM_001300805	chr6	41606194	41621982	1000	1000	7894	7893
MDFI	NM_005586	chr6	41606194	41621982	1000	1000	7894	7893
TFEB	NM_007162	chr6	41651715	41702798	1000	1000	25541	25541
TFEB	NM_001167827	chr6	41651715	41703997	1000	1000	26141	26140
